country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Germany,Munich,Highlight Tower 1,http://skyscraperpage.com/diagrams/images/66203.gif,http://skyscraperpage.com/cities/?buildingID=5702,2002,2004,33,Building Uses - office; Structural Types - highrise - bridge - concrete core - exterior elevator; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
A complex of two tower-slabs connected by sky-bridges.



Architect: Murphy Jahn

"
Germany,Munich,Uptown Munich,http://skyscraperpage.com/diagrams/images/41418.gif,http://skyscraperpage.com/cities/?buildingID=2122,2001,2003,38,Building Uses - office; Structural Types - highrise - concrete core; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect: Ingenhoven und Partner



Tallest highrise building in Southern Germany.

"
Germany,Nuremberg,Merian Forum,http://skyscraperpage.com/diagrams/images/18644.gif,http://skyscraperpage.com/cities/?buildingID=17866,2001,2003,13,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,
Germany,Nuremberg,Neuselsbrunn 7,http://skyscraperpage.com/diagrams/images/30117.gif,http://skyscraperpage.com/cities/?buildingID=19446,null,1965,16,Building Uses - residential; Structural Types - highrise; Architectural Style - romanesque,
Germany,Nuremberg,Neuselsbrunn 31,http://skyscraperpage.com/diagrams/images/30118.gif,http://skyscraperpage.com/cities/?buildingID=19445,null,1965,16,Building Uses - residential; Structural Types - highrise; Architectural Style - romanesque,
Germany,Nuremberg,Bundesagentur für Arbeit,http://skyscraperpage.com/diagrams/images/22487.gif,http://skyscraperpage.com/cities/?buildingID=17867,null,null,18,Building Uses - office - government; Structural Types - highrise,
Germany,Nuremberg,Neuselsbrunn 53,http://skyscraperpage.com/diagrams/images/30120.gif,http://skyscraperpage.com/cities/?buildingID=19443,null,1965,21,Building Uses - residential; Structural Types - highrise; Architectural Style - romanesque,
Germany,Nuremberg,Neuselsbrunn 54,http://skyscraperpage.com/diagrams/images/30121.gif,http://skyscraperpage.com/cities/?buildingID=19441,null,1965,21,Building Uses - residential; Structural Types - highrise; Architectural Style - romanesque,
Germany,Nuremberg,Neuselsbrunn 32,http://skyscraperpage.com/diagrams/images/30123.gif,http://skyscraperpage.com/cities/?buildingID=19444,null,1965,21,Building Uses - residential; Structural Types - highrise; Architectural Style - romanesque,
Germany,Nuremberg,Business Tower Nürnberg,http://skyscraperpage.com/diagrams/images/29382.gif,http://skyscraperpage.com/cities/?buildingID=1535,1996,2000,35,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - modern,
Germany,Nuremberg,Quelle-Turm,http://skyscraperpage.com/diagrams/images/59517.gif,http://skyscraperpage.com/cities/?buildingID=84212,1964,1964,null,Building Uses - advertising - monument; Structural Types - tower - chimney - sign,null
Germany,Nuremberg,Fernmeldeturm Nürnberg,http://skyscraperpage.com/diagrams/images/30177.gif,http://skyscraperpage.com/cities/?buildingID=447,1975,1977,null,Building Uses - communication - observation - restaurant; Structural Types - tower - revolving floor; Materials - concrete,"Description
Architect: --

"
Germany,Stuttgart,Pragbunker,http://skyscraperpage.com/diagrams/images/73154.gif,http://skyscraperpage.com/cities/?buildingID=16298,null,1942,8,Building Uses - communication; Structural Types - tower - sign,"Description
• Shelter for 2190 people built for the protection of people in air raids during World War II. The shelter carried during World War II an artillery platform for aircraft defence on its roof.

"
Germany,Stuttgart,Vodaphone Tower Stuttgart,http://skyscraperpage.com/diagrams/images/40300.gif,http://skyscraperpage.com/cities/?buildingID=41614,1998,1998,8,Building Uses - communication; Structural Types - tower; Architectural Style - brutalist; Materials - concrete,
Germany,Stuttgart,Mercedes Benz Museum,http://skyscraperpage.com/diagrams/images/26751.gif,http://skyscraperpage.com/cities/?buildingID=30027,2003,2006,9,Building Uses - museum; Structural Types - highrise; Architectural Style - deconstructivism; Materials - glass - steel - aluminium - concrete,"Description
architect: UN Studio

"
Germany,Stuttgart,Nordtor Plaza,http://skyscraperpage.com/diagrams/images/26465.gif,http://skyscraperpage.com/cities/?buildingID=18124,null,2003,11,Building Uses - office; Structural Types - highrise - exterior elevator; Architectural Style - modern; Materials - glass - aluminium - concrete,
Germany,Stuttgart,Herold Center,http://skyscraperpage.com/diagrams/images/26463.gif,http://skyscraperpage.com/cities/?buildingID=12828,null,1986,12,Building Uses - office; Structural Types - highrise,
Germany,Stuttgart,ABB-Turm,http://skyscraperpage.com/diagrams/images/26616.gif,http://skyscraperpage.com/cities/?buildingID=31399,null,2000,13,Building Uses - office - communication; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,
