country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Netherlands,Rotterdam,Klaasje Zevensterstraat 262-360,http://skyscraperpage.com/diagrams/images/53900.gif,http://skyscraperpage.com/cities/?buildingID=80299,null,2000,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - terra cotta - concrete, reinforced - brick",null
Netherlands,Rotterdam,De Admiraliteit,http://skyscraperpage.com/diagrams/images/49691.gif,http://skyscraperpage.com/cities/?buildingID=42862,null,1989,12,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,null
Netherlands,Rotterdam,Europoint 1,http://skyscraperpage.com/diagrams/images/52926.gif,http://skyscraperpage.com/cities/?buildingID=23553,null,1965,12,"Building Uses - office; Structural Types - highrise - narrow base; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Architects: F.U. Verbruggen and P.R. Goldschmidt.



• Engineers: Aronsohn raadgevende ingenieurs.

"
Netherlands,Rotterdam,Prinses Irene,http://skyscraperpage.com/diagrams/images/53593.gif,http://skyscraperpage.com/cities/?buildingID=78113,null,1964,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete (plain) - concrete, reinforced - brick",null
Netherlands,Rotterdam,Blaak 16,http://skyscraperpage.com/diagrams/images/50165.gif,http://skyscraperpage.com/cities/?buildingID=74738,null,1978,12,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
architect: Elffers Partners

"
Netherlands,Rotterdam,Spaanse Kade,http://skyscraperpage.com/diagrams/images/54755.gif,http://skyscraperpage.com/cities/?buildingID=78848,null,1984,12,Building Uses - residential; Structural Types - highrise; Architectural Style - italianate; Materials - glass - steel - brick - concrete,null
Netherlands,Rotterdam,Maaszicht,http://skyscraperpage.com/diagrams/images/53054.gif,http://skyscraperpage.com/cities/?buildingID=78847,null,1969,12,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - brick - concrete,null
Netherlands,Rotterdam,Blaak 31,http://skyscraperpage.com/diagrams/images/55353.gif,http://skyscraperpage.com/cities/?buildingID=81810,2008,2010,12,"Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Architect: KCAP. 



• Others: BAM Grondtechniek & Utiliteitsbouw BV, Ingenieursburo Linssen, Provast.

"
Netherlands,Rotterdam,Klaasje Zevensterstraat 12-110,http://skyscraperpage.com/diagrams/images/53899.gif,http://skyscraperpage.com/cities/?buildingID=80300,null,2000,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - terra cotta - concrete, reinforced - brick",null
Netherlands,Rotterdam,Zuiderparkflat,http://skyscraperpage.com/diagrams/images/54206.gif,http://skyscraperpage.com/cities/?buildingID=80791,null,1960,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced - brick",null
Netherlands,Rotterdam,Euromax Office,http://skyscraperpage.com/diagrams/images/47632.gif,http://skyscraperpage.com/cities/?buildingID=69808,null,2007,12,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
Architect: KOW Stedenbouw & Architectuur

"
Netherlands,Rotterdam,Meidoornhoek 8-117,http://skyscraperpage.com/diagrams/images/56443.gif,http://skyscraperpage.com/cities/?buildingID=78316,null,null,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced - brick",null
Netherlands,Rotterdam,Woongebouw Burgemeester van Walsumweg,http://skyscraperpage.com/diagrams/images/55542.gif,http://skyscraperpage.com/cities/?buildingID=80301,1987,1989,12,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced - brick",null
