country,city,name,img,building_page-href,date_start,date_end,floors,tags,developer
United States,Chicago,Harbor Point,../skyscraperpage.com/diagrams/images/34113.gif,http://skyscraperpage.com/cities/?buildingID=5232,null,1975,54,Building Uses - residential: Structural Types - highrise,
United States,Chicago,One South Wacker,../skyscraperpage.com/diagrams/images/33881.gif,http://skyscraperpage.com/cities/?buildingID=18338,1979,1982,40,Building Uses - office: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - steel - concrete,
United States,Chicago,Loews North Park Drive,../skyscraperpage.com/diagrams/images/74157.gif,http://skyscraperpage.com/cities/?buildingID=7088,2012,2015,54,Building Uses - mixed use - conference - hotel - parking garage - residential - restaurant - retail - fitness center: Structural Types - highrise: Architectural Style - modern,
United States,Chicago,Kluczynski Federal Building,../skyscraperpage.com/diagrams/images/52797.gif,http://skyscraperpage.com/cities/?buildingID=5524,null,1975,45,Building Uses - office: Structural Types - highrise: Architectural Style - international: Materials - glass - steel - concrete: reinforced,
United States,Chicago,Illinois Center - Park Millennium,../skyscraperpage.com/diagrams/images/21547.gif,http://skyscraperpage.com/cities/?buildingID=13919,2000,2002,57,Building Uses - residential: Structural Types - highrise,
United States,Chicago,AMLI Rivernorth Tower,../skyscraperpage.com/diagrams/images/70542.gif,http://skyscraperpage.com/cities/?buildingID=91432,2011,2013,50,Building Uses - residential - garden - parking garage - retail - fitness center: Structural Types - highrise: Architectural Style - postmodern,
United States,Chicago,LaSalle-Wacker Building,../skyscraperpage.com/diagrams/images/19596.gif,http://skyscraperpage.com/cities/?buildingID=25979,1929,1930,41,Building Uses - office - parking garage: Structural Types - highrise: Architectural Style - art deco - streamline moderne: Materials - limestone,
United States,Chicago,AT&T 10 South Canal,../skyscraperpage.com/diagrams/images/27997.gif,http://skyscraperpage.com/cities/?buildingID=933,null,1971,27,Building Uses - telecom hotel - communication - office: Structural Types - highrise: Architectural Style - brutalist,
United States,Chicago,USG Building,../skyscraperpage.com/diagrams/images/27572.gif,http://skyscraperpage.com/cities/?buildingID=18337,1990,1992,35,Building Uses - office - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - granite,
United States,Chicago,LaSalle National Bank,../skyscraperpage.com/diagrams/images/66188.gif,http://skyscraperpage.com/cities/?buildingID=2381,1931,1934,45,Building Uses - office: Structural Types - highrise: Architectural Style - art deco - streamline moderne: Materials - steel,
United States,Chicago,The Pinnacle,../skyscraperpage.com/diagrams/images/6369.gif,http://skyscraperpage.com/cities/?buildingID=6371,2002,2004,48,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern,
United States,Chicago,Park Place Tower,../skyscraperpage.com/diagrams/images/66192.gif,http://skyscraperpage.com/cities/?buildingID=18336,null,1971,56,Building Uses - residential: Structural Types - highrise,
United States,Chicago,One North LaSalle,../skyscraperpage.com/diagrams/images/6123.gif,http://skyscraperpage.com/cities/?buildingID=6125,1929,1930,48,Building Uses - office: Structural Types - highrise: Architectural Style - art deco - streamline moderne: Materials - masonry,
United States,Chicago,Elysées Condominiums,../skyscraperpage.com/diagrams/images/43239.gif,http://skyscraperpage.com/cities/?buildingID=18335,1971,1972,56,Building Uses - residential: Structural Types - highrise: Architectural Style - international,
United States,Chicago,Unitrin Building,../skyscraperpage.com/diagrams/images/33699.gif,http://skyscraperpage.com/cities/?buildingID=4696,null,1962,41,Building Uses - office: Structural Types - highrise - sign: Architectural Style - international: Materials - glass - steel - concrete,
United States,Chicago,River Plaza,../skyscraperpage.com/diagrams/images/47768.gif,http://skyscraperpage.com/cities/?buildingID=4121,null,1977,56,Building Uses - residential: Structural Types - highrise,
United States,Chicago,35 East Wacker Drive,../skyscraperpage.com/diagrams/images/3226.gif,http://skyscraperpage.com/cities/?buildingID=3228,1925,1927,40,Building Uses - office: Structural Types - highrise: Architectural Style - art deco: Materials - glass - steel - terra cotta,
United States,Chicago,Mather Tower,../skyscraperpage.com/diagrams/images/38318.gif,http://skyscraperpage.com/cities/?buildingID=27984,1926,1928,42,Building Uses - mixed use - hotel - office: Structural Types - highrise: Architectural Style - art deco - neo-gothic: Materials - terra cotta,
United States,Chicago,Chicago Mercantile Exchange Center II,../skyscraperpage.com/diagrams/images/11760.gif,http://skyscraperpage.com/cities/?buildingID=3717,null,1987,40,Building Uses - office: Structural Types - highrise,
United States,Chicago,Chicago Mercantile Exchange Center I,../skyscraperpage.com/diagrams/images/11759.gif,http://skyscraperpage.com/cities/?buildingID=3718,null,1987,40,Building Uses - office: Structural Types - highrise,
United States,Chicago,The Columbian,../skyscraperpage.com/diagrams/images/44347.gif,http://skyscraperpage.com/cities/?buildingID=18328,2005,2008,47,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - brick,
United States,Chicago,191 North Wacker,../skyscraperpage.com/diagrams/images/42538.gif,http://skyscraperpage.com/cities/?buildingID=5757,2000,2002,37,Building Uses - office: Structural Types - highrise: Architectural Style - modern: Materials - glass,
United States,Chicago,401 East Ontario,../skyscraperpage.com/diagrams/images/68664.gif,http://skyscraperpage.com/cities/?buildingID=18333,null,1990,51,Building Uses - residential: Structural Types - highrise,
United States,Chicago,The Streeter,../skyscraperpage.com/diagrams/images/35377.gif,http://skyscraperpage.com/cities/?buildingID=36059,2005,2007,50,Building Uses - residential - parking garage - retail: Structural Types - highrise: Architectural Style - modern,
United States,Chicago,One Financial Place,../skyscraperpage.com/diagrams/images/62843.gif,http://skyscraperpage.com/cities/?buildingID=3719,null,1985,39,Building Uses - office: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - steel - granite - concrete,
United States,Chicago,600 North Lake Shore Drive - South Tower,../skyscraperpage.com/diagrams/images/50865.gif,http://skyscraperpage.com/cities/?buildingID=41056,2005,2009,46,Building Uses - residential - parking garage: Structural Types - highrise: Materials - glass,
United States,Chicago,5415 North Sheridan,../skyscraperpage.com/diagrams/images/35653.gif,http://skyscraperpage.com/cities/?buildingID=4010,null,1974,54,Building Uses - residential: Structural Types - highrise,
United States,Chicago,Harris Bank - Addition II,../skyscraperpage.com/diagrams/images/47026.gif,http://skyscraperpage.com/cities/?buildingID=13886,1975,1977,38,Building Uses - office: Structural Types - highrise,
United States,Chicago,321 North Clark,../skyscraperpage.com/diagrams/images/66206.gif,http://skyscraperpage.com/cities/?buildingID=3769,null,1987,35,Building Uses - office: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - marble - concrete: reinforced,
United States,Chicago,215 West Washington,../skyscraperpage.com/diagrams/images/57937.gif,http://skyscraperpage.com/cities/?buildingID=52591,2008,2010,49,Building Uses - residential: Structural Types - highrise,
United States,Chicago,River East - Parkview West,../skyscraperpage.com/diagrams/images/35396.gif,http://skyscraperpage.com/cities/?buildingID=39710,2006,2008,47,Building Uses - residential: Structural Types - highrise,
United States,Chicago,400 East Ohio Street,../skyscraperpage.com/diagrams/images/68654.gif,http://skyscraperpage.com/cities/?buildingID=6373,null,1983,50,Building Uses - residential: Structural Types - highrise,
United States,Chicago,Carbide & Carbon Building,../skyscraperpage.com/diagrams/images/40797.gif,http://skyscraperpage.com/cities/?buildingID=3002,1928,1929,38,Building Uses - hotel: Structural Types - highrise: Architectural Style - art deco: Materials - masonry - terra cotta,
United States,Chicago,Chase Plaza,../skyscraperpage.com/diagrams/images/73388.gif,http://skyscraperpage.com/cities/?buildingID=5933,null,1986,37,Building Uses - office: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete,
United States,Chicago,One Superior Place,../skyscraperpage.com/diagrams/images/52653.gif,http://skyscraperpage.com/cities/?buildingID=18332,1998,1999,52,Building Uses - residential: Structural Types - highrise,
United States,Chicago,120 North LaSalle,../skyscraperpage.com/diagrams/images/36861.gif,http://skyscraperpage.com/cities/?buildingID=18331,1989,1992,39,Building Uses - office: Structural Types - highrise: Architectural Style - postmodern: Materials - granite,
United States,Chicago,200 South Wacker Drive,../skyscraperpage.com/diagrams/images/75929.gif,http://skyscraperpage.com/cities/?buildingID=3771,null,1981,41,Building Uses - office: Structural Types - highrise,
United States,Chicago,Lakeshore East - The Tides,../skyscraperpage.com/diagrams/images/41026.gif,http://skyscraperpage.com/cities/?buildingID=43458,2006,2008,51,Building Uses - residential - parking garage: Structural Types - highrise: Architectural Style - modern: Materials - concrete,
United States,Chicago,500 North Lake Shore Drive,../skyscraperpage.com/diagrams/images/74577.gif,http://skyscraperpage.com/cities/?buildingID=93408,2011,2013,45,Building Uses - residential: Structural Types - highrise: Architectural Style - modern,
United States,Chicago,Xerox Center,../skyscraperpage.com/diagrams/images/26501.gif,http://skyscraperpage.com/cities/?buildingID=18330,1977,1980,41,Building Uses - office: Structural Types - highrise,
United States,Chicago,Ontario Place,../skyscraperpage.com/diagrams/images/60216.gif,http://skyscraperpage.com/cities/?buildingID=18329,null,1983,49,Building Uses - residential: Structural Types - highrise,
United States,Chicago,The Ritz-Carlton Residences,../skyscraperpage.com/diagrams/images/73673.gif,http://skyscraperpage.com/cities/?buildingID=52723,2009,2012,40,Building Uses - residential - office - parking garage - retail: Structural Types - highrise: Architectural Style - postmodern,
United States,Chicago,50 East Chestnut,../skyscraperpage.com/diagrams/images/34727.gif,http://skyscraperpage.com/cities/?buildingID=39022,2005,2008,40,Building Uses - residential - parking garage - restaurant - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete,
United States,Chicago,1 North Franklin,../skyscraperpage.com/diagrams/images/4007.gif,http://skyscraperpage.com/cities/?buildingID=4009,null,1992,36,Building Uses - office: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - steel - concrete,
United States,Chicago,Wolf Point - West Tower,../skyscraperpage.com/diagrams/images/68177.gif,http://skyscraperpage.com/cities/?buildingID=72174,2014,2016,48,Building Uses - residential - parking garage: Structural Types - highrise: Architectural Style - modern,
